user_id,variant,converted,pre_spend,sessions,clicks
USR_02998,A (Control),0,13.65,4,2
USR_02999,A (Control),0,71.54,3,0
USR_03000,A (Control),0,8.08,5,3
USR_03001,A (Control),0,53.17,2,1
USR_03002,A (Control),0,61.05,3,3
USR_03003,A (Control),0,46.07,9,4
USR_03004,A (Control),0,12.08,2,1
USR_03005,A (Control),1,86.78,2,1
USR_03006,A (Control),1,29.61,5,3
USR_03007,A (Control),0,29.67,5,0
USR_03008,A (Control),0,25.62,4,2
USR_03009,A (Control),0,65.21,4,2
USR_03010,A (Control),0,28.62,3,1
USR_03011,A (Control),0,17.07,2,0
USR_03012,A (Control),0,76.71,3,0
USR_03013,A (Control),0,40.71,7,4
USR_03014,A (Control),0,78.35,7,1
USR_03015,A (Control),0,42.74,4,0
USR_03016,A (Control),0,24.36,4,1
USR_03017,A (Control),0,9.28,6,1
USR_03018,A (Control),0,46.56,6,0
USR_03019,A (Control),0,33.95,3,2
USR_03020,A (Control),0,66.9,4,1
USR_03021,A (Control),1,27.68,4,2
USR_03022,A (Control),0,54.2,6,4
USR_03023,A (Control),0,41.59,3,4
USR_03024,A (Control),0,22.81,5,3
USR_03025,A (Control),0,29.28,3,3
USR_03026,A (Control),1,14.51,3,1
USR_03027,A (Control),0,119.01,6,4
USR_03028,A (Control),0,53.45,2,2
USR_03029,A (Control),0,13.71,4,0
USR_03030,A (Control),0,115.38,7,2
USR_03031,A (Control),0,18.21,6,3
USR_03032,A (Control),0,27.34,3,1
USR_03033,A (Control),0,35.67,4,0
USR_03034,A (Control),0,42.27,2,1
USR_03035,A (Control),0,65.8,8,2
USR_03036,A (Control),0,7.39,4,1
USR_03037,A (Control),0,42.71,7,5
USR_03038,A (Control),0,34.41,5,1
USR_03039,A (Control),0,47.11,5,4
USR_03040,A (Control),0,33.24,6,2
USR_03041,A (Control),0,30.21,5,4
USR_03042,A (Control),0,38.52,4,3
USR_03043,A (Control),0,111.58,3,1
USR_03044,A (Control),0,30.63,7,5
USR_03045,A (Control),0,84.41,5,2
USR_03046,A (Control),0,45.82,4,1
USR_03047,A (Control),1,44.43,5,2
USR_03048,A (Control),0,47.4,9,1
USR_03049,A (Control),0,57.21,2,1
USR_03050,A (Control),0,32.32,2,0
USR_03051,A (Control),0,80.9,2,0
USR_03052,A (Control),0,57.3,7,4
USR_03053,A (Control),0,15.58,3,1
USR_03054,A (Control),0,5.52,5,2
USR_03055,A (Control),0,109.54,5,2
USR_03056,A (Control),0,48.39,3,1
USR_03057,A (Control),0,14.05,4,1
USR_03058,A (Control),0,30.6,5,4
USR_03059,A (Control),0,73.14,4,2
USR_03060,A (Control),0,36.99,5,1
USR_03061,A (Control),0,39.29,5,0
USR_03062,A (Control),0,64.94,3,1
USR_03063,A (Control),0,51.41,2,1
USR_03064,A (Control),0,59.95,5,4
USR_03065,A (Control),0,64.52,3,0
USR_03066,A (Control),0,24.87,5,4
USR_03067,A (Control),0,26.63,6,3
USR_03068,A (Control),0,22.7,5,2
USR_03069,A (Control),0,27.71,3,2
USR_03070,A (Control),0,38.27,5,3
USR_03071,A (Control),0,40.17,4,2
USR_03072,A (Control),0,94.74,6,1
USR_03073,A (Control),0,49.83,4,0
USR_03074,A (Control),0,38.78,5,2
USR_03075,A (Control),0,19.09,4,1
USR_03076,A (Control),0,33.73,3,1
USR_03077,A (Control),0,114.51,2,1
USR_03078,A (Control),0,113.43,3,1
USR_03079,A (Control),0,33.45,3,1
USR_03080,A (Control),0,10.41,3,1
USR_03081,A (Control),0,30.4,7,1
USR_03082,A (Control),0,95.37,4,2
USR_03083,A (Control),0,38.45,4,1
USR_03084,A (Control),0,64.99,5,1
USR_03085,A (Control),0,41.49,2,0
USR_03086,A (Control),0,13.12,5,1
USR_03087,A (Control),0,42.48,2,1
USR_03088,A (Control),0,70.39,2,1
USR_03089,A (Control),0,27.43,5,1
USR_03090,A (Control),0,69.25,4,2
USR_03091,A (Control),0,44.27,6,2
USR_03092,A (Control),0,66.99,3,1
USR_03093,A (Control),0,51.88,2,2
USR_03094,A (Control),0,20.09,4,1
USR_03095,A (Control),0,33.97,4,1
USR_03096,A (Control),0,33.22,4,2
USR_03097,A (Control),0,26.49,10,7
USR_03098,A (Control),0,49.28,2,1
USR_03099,A (Control),1,126.8,3,0
USR_03100,A (Control),0,80.97,7,5
USR_03101,A (Control),0,87.59,5,2
USR_03102,A (Control),0,25.32,4,1
USR_03103,A (Control),0,88.47,3,1
USR_03104,A (Control),0,106.34,3,0
USR_03105,A (Control),0,24.71,5,3
USR_03106,A (Control),0,55.6,3,1
USR_03107,A (Control),0,56.54,3,3
USR_03108,A (Control),0,35.69,6,1
USR_03109,A (Control),0,46.76,5,2
USR_03110,A (Control),0,58.3,3,1
USR_03111,A (Control),0,37.34,8,5
USR_03112,A (Control),0,78.64,6,0
USR_03113,A (Control),0,15.65,7,4
USR_03114,A (Control),0,33.12,3,1
USR_03115,A (Control),0,65.79,7,3
USR_03116,A (Control),0,118.92,4,3
USR_03117,A (Control),0,81.66,7,3
USR_03118,A (Control),0,46.13,4,2
USR_03119,A (Control),0,38.56,3,1
USR_03120,A (Control),0,34.43,2,0
USR_03121,A (Control),0,34.57,3,0
USR_03122,A (Control),0,9.22,5,1
USR_03123,A (Control),0,116.02,4,2
USR_03124,A (Control),0,40.53,5,0
USR_03125,A (Control),0,23.58,8,4
USR_03126,A (Control),0,55.05,7,1
USR_03127,A (Control),0,24.99,5,2
USR_03128,A (Control),1,74.1,6,1
USR_03129,A (Control),0,24.14,5,1
USR_03130,A (Control),0,67.66,3,1
USR_03131,A (Control),0,34.08,3,3
USR_03132,A (Control),0,50.52,4,1
USR_03133,A (Control),0,70.85,2,0
USR_03134,A (Control),0,28.86,6,4
USR_03135,A (Control),0,69.8,4,1
USR_03136,A (Control),0,9.61,8,4
USR_03137,A (Control),0,101.46,4,3
USR_03138,A (Control),0,77.26,3,2
USR_03139,A (Control),1,39.59,8,5
USR_03140,A (Control),0,85.76,8,3
USR_03141,A (Control),0,80.4,3,2
USR_03142,A (Control),0,42.04,4,4
USR_03143,A (Control),0,41.74,6,4
USR_03144,A (Control),1,21.46,7,3
USR_03145,A (Control),0,43.55,2,0
USR_03146,A (Control),0,12.75,3,4
USR_03147,A (Control),0,67.14,5,1
USR_03148,A (Control),1,68.04,5,1
USR_03149,A (Control),0,9.75,5,1
USR_03150,A (Control),1,95.66,2,0
USR_03151,A (Control),0,27.07,2,1
USR_03152,A (Control),0,191.0,6,1
USR_03153,A (Control),0,48.84,5,1
USR_03154,A (Control),0,96.22,4,0
USR_03155,A (Control),0,20.93,6,2
USR_03156,A (Control),0,34.03,4,2
USR_03157,A (Control),0,28.76,3,1
USR_03158,A (Control),0,12.55,6,3
USR_03159,A (Control),0,15.7,8,4
USR_03160,A (Control),0,38.57,2,0
USR_03161,A (Control),0,53.85,6,3
USR_03162,A (Control),0,19.24,9,4
USR_03163,A (Control),0,32.59,5,0
USR_03164,A (Control),0,24.89,3,1
USR_03165,A (Control),0,40.32,2,0
USR_03166,A (Control),1,63.99,4,1
USR_03167,A (Control),0,45.07,1,0
USR_03168,A (Control),0,27.88,5,0
USR_03169,A (Control),0,78.78,6,1
USR_03170,A (Control),0,52.74,5,0
USR_03171,A (Control),0,45.95,3,0
USR_03172,A (Control),0,19.43,4,0
USR_03173,A (Control),0,73.76,3,1
USR_03174,A (Control),0,56.14,3,0
USR_03175,A (Control),0,57.99,3,2
USR_03176,A (Control),0,36.08,5,4
USR_03177,A (Control),0,31.77,8,4
USR_03178,A (Control),0,116.37,7,1
USR_03179,A (Control),0,31.44,4,3
USR_03180,A (Control),0,16.51,6,2
USR_03181,A (Control),0,47.46,9,2
USR_03182,A (Control),0,41.81,6,3
USR_03183,A (Control),0,80.96,6,2
USR_03184,A (Control),0,37.97,9,3
USR_03185,A (Control),0,62.72,6,3
USR_03186,A (Control),0,99.61,3,0
USR_03187,A (Control),0,54.08,3,0
USR_03188,A (Control),0,20.19,2,3
USR_03189,A (Control),1,55.05,5,3
USR_03190,A (Control),0,32.99,2,0
USR_03191,A (Control),0,49.57,7,3
USR_03192,A (Control),0,42.01,6,1
USR_03193,A (Control),0,16.23,1,1
USR_03194,A (Control),0,37.82,6,2
USR_03195,A (Control),0,19.32,6,4
USR_03196,A (Control),0,29.79,4,4
USR_03197,A (Control),0,73.62,8,7
USR_03198,A (Control),0,44.21,3,0
USR_03199,A (Control),0,60.39,9,7
USR_03200,A (Control),0,46.57,4,1
USR_03201,A (Control),0,34.61,5,1
USR_03202,A (Control),0,49.66,4,0
USR_03203,A (Control),0,10.96,9,4
USR_03204,A (Control),0,67.28,8,4
USR_03205,A (Control),0,23.09,1,1
USR_03206,A (Control),0,58.05,5,4
USR_03207,A (Control),0,33.68,2,0
USR_03208,A (Control),0,16.23,4,1
USR_03209,A (Control),0,26.14,7,3
USR_03210,A (Control),0,58.24,4,2
USR_03211,A (Control),0,139.1,6,2
USR_03212,A (Control),0,40.26,6,5
USR_03213,A (Control),0,129.35,6,0
USR_03214,A (Control),0,10.93,3,2
USR_03215,A (Control),0,35.48,3,0
USR_03216,A (Control),0,40.28,5,2
USR_03217,A (Control),0,60.15,6,4
USR_03218,A (Control),0,26.89,7,2
USR_03219,A (Control),0,52.62,2,2
USR_03220,A (Control),0,36.69,4,1
USR_03221,A (Control),0,88.05,4,2
USR_03222,A (Control),0,47.48,3,2
USR_03223,A (Control),0,181.56,5,1
USR_03224,A (Control),0,36.89,2,2
USR_03225,A (Control),0,84.6,6,1
USR_03226,A (Control),0,101.15,5,2
USR_03227,A (Control),0,3.91,8,6
USR_03228,A (Control),0,66.76,4,0
USR_03229,A (Control),0,35.98,2,1
USR_03230,A (Control),0,18.1,10,3
USR_03231,A (Control),0,88.98,8,2
USR_03232,A (Control),0,28.03,3,0
USR_03233,A (Control),0,10.37,6,4
USR_03234,A (Control),0,48.23,4,1
USR_03235,A (Control),0,97.07,5,1
USR_03236,A (Control),0,18.29,4,3
USR_03237,A (Control),1,72.26,2,0
USR_03238,A (Control),1,7.97,7,4
USR_03239,A (Control),0,101.28,5,2
USR_03240,A (Control),0,54.76,4,2
USR_03241,A (Control),0,16.79,2,0
USR_03242,A (Control),0,68.21,2,1
USR_03243,A (Control),0,29.18,3,3
USR_03244,A (Control),0,21.47,3,0
USR_03245,A (Control),0,28.73,6,2
USR_03246,A (Control),0,63.98,3,3
USR_03247,A (Control),0,20.44,7,2
USR_03248,A (Control),0,5.3,4,0
USR_03249,A (Control),0,29.8,2,0
USR_03250,A (Control),0,91.21,4,1
USR_03251,A (Control),0,90.47,11,4
USR_03252,A (Control),0,28.7,5,1
USR_03253,A (Control),0,27.97,5,1
USR_03254,A (Control),0,26.72,3,2
USR_03255,A (Control),0,25.87,7,4
USR_03256,A (Control),1,27.19,5,1
USR_03257,A (Control),0,49.76,3,1
USR_03258,A (Control),1,92.56,4,4
USR_03259,A (Control),0,20.41,4,4
USR_03260,A (Control),0,23.45,5,5
USR_03261,A (Control),0,53.5,5,4
USR_03262,A (Control),0,66.29,6,3
USR_03263,A (Control),0,12.75,2,0
USR_03264,A (Control),0,113.56,4,4
USR_03265,A (Control),0,33.81,4,2
USR_03266,A (Control),0,13.82,5,3
USR_03267,A (Control),0,12.22,5,3
USR_03268,A (Control),0,11.58,5,2
USR_03269,A (Control),0,83.61,2,1
USR_03270,A (Control),0,44.45,1,0
USR_03271,A (Control),0,84.08,4,0
USR_03272,A (Control),0,39.01,6,2
USR_03273,A (Control),0,82.64,5,2
USR_03274,A (Control),0,38.35,6,4
USR_03275,A (Control),0,59.99,2,0
USR_03276,A (Control),0,40.83,9,6
USR_03277,A (Control),0,36.78,5,1
USR_03278,A (Control),0,21.99,9,7
USR_03279,A (Control),0,65.26,2,0
USR_03280,A (Control),0,18.36,8,3
USR_03281,A (Control),0,65.2,5,1
USR_03282,A (Control),0,45.79,4,1
USR_03283,A (Control),0,66.29,1,0
USR_03284,A (Control),0,48.43,4,2
USR_03285,A (Control),0,88.23,2,0
USR_03286,A (Control),0,56.32,7,6
USR_03287,A (Control),0,46.43,5,3
USR_03288,A (Control),0,4.67,6,2
USR_03289,A (Control),1,90.42,6,3
USR_03290,A (Control),0,11.47,3,0
USR_03291,A (Control),0,14.92,4,2
USR_03292,A (Control),0,70.24,5,2
USR_03293,A (Control),0,43.37,3,0
USR_03294,A (Control),0,11.91,4,2
USR_03295,A (Control),0,27.94,3,1
USR_03296,A (Control),0,87.52,4,1
USR_03297,A (Control),0,47.48,6,3
USR_03298,A (Control),0,44.08,4,1
USR_03299,A (Control),0,25.48,2,0
USR_03300,A (Control),0,71.8,5,1
USR_03301,A (Control),0,39.81,6,3
USR_03302,A (Control),0,63.6,3,0
USR_03303,A (Control),0,23.54,5,3
USR_03304,A (Control),0,139.56,4,2
USR_03305,A (Control),0,97.37,7,4
USR_03306,A (Control),0,47.15,1,0
USR_03307,A (Control),0,54.06,3,0
USR_03308,A (Control),0,28.13,4,3
USR_03309,A (Control),0,66.82,4,0
USR_03310,A (Control),0,5.83,3,0
USR_03311,A (Control),1,112.5,4,1
USR_03312,A (Control),0,64.39,5,1
USR_03313,A (Control),0,20.09,5,1
USR_03314,A (Control),0,110.84,6,4
USR_03315,A (Control),0,132.37,5,0
USR_03316,A (Control),0,55.96,5,3
USR_03317,A (Control),0,23.85,3,1
USR_03318,A (Control),1,44.55,9,5
USR_03319,A (Control),0,61.17,3,2
USR_03320,A (Control),0,52.99,5,0
USR_03321,A (Control),0,20.09,3,2
USR_03322,A (Control),0,60.47,3,1
USR_03323,A (Control),0,86.89,4,3
USR_03324,A (Control),0,16.47,4,3
USR_03325,A (Control),0,18.11,3,0
USR_03326,A (Control),0,27.29,5,2
USR_03327,A (Control),0,37.33,4,2
USR_03328,A (Control),0,72.95,4,2
USR_03329,A (Control),0,86.31,6,1
USR_03330,A (Control),0,23.07,1,0
USR_03331,A (Control),0,49.48,3,2
USR_03332,A (Control),0,84.19,6,0
USR_03333,A (Control),0,144.31,8,2
USR_03334,A (Control),0,49.31,3,0
USR_03335,A (Control),0,51.1,2,0
USR_03336,A (Control),0,56.18,5,3
USR_03337,A (Control),0,34.64,5,2
USR_03338,A (Control),0,46.86,2,1
USR_03339,A (Control),0,7.4,2,1
USR_03340,A (Control),0,28.25,2,2
USR_03341,A (Control),0,59.87,4,0
USR_03342,A (Control),0,22.04,4,0
USR_03343,A (Control),0,74.01,6,2
USR_03344,A (Control),0,10.14,8,5
USR_03345,A (Control),0,72.24,5,2
USR_03346,A (Control),1,72.12,3,0
USR_03347,A (Control),0,145.86,3,0
USR_03348,A (Control),0,33.67,3,3
USR_03349,A (Control),0,43.39,5,1
USR_03350,A (Control),0,105.94,5,1
USR_03351,A (Control),0,97.84,5,3
USR_03352,A (Control),0,80.83,6,4
USR_03353,A (Control),0,54.17,5,2
USR_03354,A (Control),0,104.21,5,3
USR_03355,A (Control),0,176.93,5,2
USR_03356,A (Control),0,63.43,5,3
USR_03357,A (Control),0,44.8,5,2
USR_03358,A (Control),0,68.27,4,3
USR_03359,A (Control),0,48.85,7,2
USR_03360,A (Control),0,35.78,4,2
USR_03361,A (Control),0,74.2,3,2
USR_03362,A (Control),0,30.28,1,1
USR_03363,A (Control),0,62.62,6,3
USR_03364,A (Control),0,12.37,3,1
USR_03365,A (Control),0,115.53,5,0
USR_03366,A (Control),0,24.37,3,2
USR_03367,A (Control),0,14.69,4,3
USR_03368,A (Control),0,95.8,7,2
USR_03369,A (Control),0,106.78,9,2
USR_03370,A (Control),0,53.46,6,3
USR_03371,A (Control),0,40.59,3,0
USR_03372,A (Control),0,34.25,1,0
USR_03373,A (Control),0,51.59,4,1
USR_03374,A (Control),0,42.16,4,2
USR_03375,A (Control),0,38.72,6,4
USR_03376,A (Control),0,22.41,3,0
USR_03377,A (Control),0,17.64,3,3
USR_03378,A (Control),0,45.96,3,1
USR_03379,A (Control),0,50.56,8,6
USR_03380,A (Control),0,25.45,6,1
USR_03381,A (Control),0,28.23,7,2
USR_03382,A (Control),0,50.48,3,1
USR_03383,A (Control),0,21.96,3,1
USR_03384,A (Control),0,82.76,7,5
USR_03385,A (Control),0,61.04,6,4
USR_03386,A (Control),0,25.27,2,1
USR_03387,A (Control),0,59.08,2,0
USR_03388,A (Control),1,22.38,4,1
USR_03389,A (Control),1,72.33,4,1
USR_03390,A (Control),0,23.07,2,1
USR_03391,A (Control),0,40.05,5,1
USR_03392,A (Control),0,47.83,5,5
USR_03393,A (Control),0,105.8,5,1
USR_03394,A (Control),0,24.23,6,1
USR_03395,A (Control),1,23.47,3,3
USR_03396,A (Control),1,13.06,8,4
USR_03397,A (Control),0,124.9,2,1
USR_03398,A (Control),0,44.37,6,4
USR_03399,A (Control),0,83.99,6,5
USR_03400,A (Control),0,28.6,3,2
USR_03401,A (Control),0,30.58,4,3
USR_03402,A (Control),0,42.0,2,0
USR_03403,A (Control),0,42.85,4,1
USR_03404,A (Control),0,66.72,2,1
USR_03405,A (Control),0,45.23,8,3
USR_03406,A (Control),0,33.28,7,3
USR_03407,A (Control),0,126.32,6,5
USR_03408,A (Control),0,22.18,6,1
USR_03409,A (Control),0,24.33,5,2
USR_03410,A (Control),0,22.42,5,2
USR_03411,A (Control),0,68.36,3,1
USR_03412,A (Control),0,57.92,4,1
USR_03413,A (Control),0,38.83,4,2
USR_03414,A (Control),0,21.54,5,4
USR_03415,A (Control),0,47.69,7,3
USR_03416,A (Control),0,74.39,7,3
USR_03417,A (Control),0,108.44,2,1
USR_03418,A (Control),0,27.7,3,5
USR_03419,A (Control),0,38.74,2,0
USR_03420,A (Control),0,57.56,2,1
USR_03421,A (Control),0,33.04,7,3
USR_03422,A (Control),0,14.93,10,4
USR_03423,A (Control),0,38.87,5,0
USR_03424,A (Control),0,16.58,6,5
USR_03425,A (Control),0,78.37,3,0
USR_03426,A (Control),0,34.95,3,1
USR_03427,A (Control),0,41.56,3,1
USR_03428,A (Control),0,24.82,3,2
USR_03429,A (Control),0,42.66,2,1
USR_03430,A (Control),0,92.92,4,0
USR_03431,A (Control),0,83.67,5,1
USR_03432,A (Control),0,18.74,3,1
USR_03433,A (Control),0,2.49,3,2
USR_03434,A (Control),0,39.08,3,3
USR_03435,A (Control),0,35.12,6,2
USR_03436,A (Control),0,33.62,2,1
USR_03437,A (Control),0,29.02,3,1
USR_03438,A (Control),0,18.39,1,0
USR_03439,A (Control),1,151.88,2,1
USR_03440,A (Control),0,124.84,2,1
USR_03441,A (Control),0,32.61,2,0
USR_03442,A (Control),0,47.25,4,3
USR_03443,A (Control),0,79.23,5,3
USR_03444,A (Control),0,47.15,6,8
USR_03445,A (Control),0,30.76,3,1
USR_03446,A (Control),0,15.16,4,0
USR_03447,A (Control),0,43.69,5,2
USR_03448,A (Control),0,16.79,2,1
USR_03449,A (Control),1,89.1,6,5
USR_03450,A (Control),0,42.39,8,0
USR_03451,A (Control),1,60.54,4,3
USR_03452,A (Control),0,34.38,5,2
USR_03453,A (Control),0,72.62,4,1
USR_03454,A (Control),0,27.27,5,1
USR_03455,A (Control),0,52.48,6,4
USR_03456,A (Control),0,33.49,5,1
USR_03457,A (Control),0,37.13,8,4
USR_03458,A (Control),0,78.59,4,1
USR_03459,A (Control),0,24.67,7,2
USR_03460,A (Control),1,54.83,7,4
USR_03461,A (Control),0,95.59,7,2
USR_03462,A (Control),0,76.84,7,4
USR_03463,A (Control),0,27.85,4,1
USR_03464,A (Control),0,59.7,4,0
USR_03465,A (Control),0,10.15,3,2
USR_03466,A (Control),0,80.24,3,3
USR_03467,A (Control),0,176.62,5,0
USR_03468,A (Control),1,52.84,5,2
USR_03469,A (Control),0,98.47,5,0
USR_03470,A (Control),0,14.57,3,2
USR_03471,A (Control),0,20.0,3,4
USR_03472,A (Control),0,34.29,6,2
USR_03473,A (Control),1,38.85,2,0
USR_03474,A (Control),0,53.06,2,2
USR_03475,A (Control),0,27.95,2,1
USR_03476,A (Control),0,47.58,3,1
USR_03477,A (Control),0,78.5,6,1
USR_03478,A (Control),0,59.56,3,1
USR_03479,A (Control),0,33.52,3,1
USR_03480,A (Control),0,69.05,2,0
USR_03481,A (Control),0,32.51,3,0
USR_03482,A (Control),0,45.87,4,1
USR_03483,A (Control),0,76.03,5,2
USR_03484,A (Control),0,38.15,4,0
USR_03485,A (Control),0,16.59,1,0
USR_03486,A (Control),0,45.03,2,0
USR_03487,A (Control),0,76.45,3,3
USR_03488,A (Control),0,80.78,7,1
USR_03489,A (Control),0,19.36,6,4
USR_03490,A (Control),0,67.33,3,1
USR_03491,A (Control),0,36.61,3,2
USR_03492,A (Control),1,102.45,4,3
USR_03493,A (Control),0,16.88,4,1
USR_03494,A (Control),0,66.54,3,2
USR_03495,A (Control),0,33.91,6,3
USR_03496,A (Control),0,28.27,5,6
USR_03497,A (Control),0,78.13,2,0
USR_03498,A (Control),1,85.73,4,1
USR_03499,A (Control),0,7.57,7,7
USR_03500,A (Control),0,78.99,8,2
USR_03501,A (Control),0,41.35,7,6
USR_03502,A (Control),0,44.19,3,2
USR_03503,A (Control),0,16.13,6,2
USR_03504,A (Control),0,63.8,3,0
USR_03505,A (Control),0,154.12,2,0
USR_03506,A (Control),0,29.55,8,1
USR_03507,A (Control),0,90.73,4,1
USR_03508,A (Control),0,43.11,4,4
USR_03509,A (Control),0,30.41,3,1
USR_03510,A (Control),0,13.63,6,2
USR_03511,A (Control),0,98.59,4,1
USR_03512,A (Control),0,46.69,5,2
USR_03513,A (Control),0,31.55,6,2
USR_03514,A (Control),0,35.38,5,3
USR_03515,A (Control),0,67.02,4,1
USR_03516,A (Control),0,31.51,2,2
USR_03517,A (Control),0,21.39,5,3
USR_03518,A (Control),0,40.07,5,1
USR_03519,A (Control),1,39.24,4,0
USR_03520,A (Control),0,38.65,6,0
USR_03521,A (Control),0,31.81,6,2
USR_03522,A (Control),0,92.64,7,1
USR_03523,A (Control),0,187.51,4,1
USR_03524,A (Control),0,19.4,5,1
USR_03525,A (Control),0,6.44,4,1
USR_03526,A (Control),0,36.77,6,1
USR_03527,A (Control),0,7.26,4,2
USR_03528,A (Control),0,12.49,5,5
USR_03529,A (Control),0,29.93,5,2
USR_03530,A (Control),0,66.72,9,4
USR_03531,A (Control),0,36.48,5,3
USR_03532,A (Control),0,4.76,6,0
USR_03533,A (Control),0,36.15,7,2
USR_03534,A (Control),0,38.03,2,3
USR_03535,A (Control),0,38.47,5,3
USR_03536,A (Control),0,84.38,5,0
USR_03537,A (Control),0,75.88,6,2
USR_03538,A (Control),0,45.5,4,1
USR_03539,A (Control),1,136.53,2,2
USR_03540,A (Control),0,29.87,2,1
USR_03541,A (Control),0,39.71,4,0
USR_03542,A (Control),0,42.62,6,2
USR_03543,A (Control),0,13.5,2,0
USR_03544,A (Control),0,43.22,2,0
USR_03545,A (Control),0,11.35,6,1
USR_03546,A (Control),0,26.56,6,2
USR_03547,A (Control),0,46.86,2,1
USR_03548,A (Control),0,15.44,3,2
USR_03549,A (Control),0,53.8,5,3
USR_03550,A (Control),0,23.52,1,1
USR_03551,A (Control),0,33.43,6,4
USR_03552,A (Control),0,59.94,4,1
USR_03553,A (Control),0,40.96,3,0
USR_03554,A (Control),0,53.0,8,1
USR_03555,A (Control),0,57.6,4,0
USR_03556,A (Control),0,40.5,5,1
USR_03557,A (Control),0,54.98,5,4
USR_03558,A (Control),0,26.24,5,1
USR_03559,A (Control),0,59.47,4,0
USR_03560,A (Control),0,36.93,4,1
USR_03561,A (Control),0,94.1,6,1
USR_03562,A (Control),0,47.51,6,1
USR_03563,A (Control),0,29.06,2,0
USR_03564,A (Control),0,60.14,4,3
USR_03565,A (Control),0,96.61,6,0
USR_03566,A (Control),0,31.0,7,1
USR_03567,A (Control),0,27.34,5,3
USR_03568,A (Control),0,2.92,7,2
USR_03569,A (Control),0,47.44,7,2
USR_03570,A (Control),0,34.42,4,0
USR_03571,A (Control),0,59.98,4,3
USR_03572,A (Control),1,60.8,8,4
USR_03573,A (Control),0,14.03,3,0
USR_03574,A (Control),0,75.67,3,3
USR_03575,A (Control),0,24.47,5,2
USR_03576,A (Control),0,31.12,4,3
USR_03577,A (Control),0,54.0,3,2
USR_03578,A (Control),0,18.37,8,3
USR_03579,A (Control),0,27.54,6,3
USR_03580,A (Control),0,17.02,5,1
USR_03581,A (Control),0,79.76,4,0
USR_03582,A (Control),0,33.06,8,2
USR_03583,A (Control),0,15.68,7,1
USR_03584,A (Control),0,16.62,6,6
USR_03585,A (Control),0,71.78,3,3
USR_03586,A (Control),0,22.82,6,1
USR_03587,A (Control),0,30.61,3,1
USR_03588,A (Control),0,44.45,3,1
USR_03589,A (Control),0,34.71,5,2
USR_03590,A (Control),0,8.7,3,2
USR_03591,A (Control),0,64.11,8,3
USR_03592,A (Control),0,36.54,6,2
USR_03593,A (Control),0,52.6,5,3
USR_03594,A (Control),0,67.11,3,0
USR_03595,A (Control),0,6.85,5,0
USR_03596,A (Control),0,67.5,5,1
USR_03597,A (Control),1,166.35,2,1
USR_03598,A (Control),0,56.29,4,1
USR_03599,A (Control),0,95.02,2,2
USR_03600,A (Control),0,78.1,2,0
USR_03601,A (Control),0,65.95,5,2
USR_03602,A (Control),0,79.82,4,0
USR_03603,A (Control),0,88.27,4,4
USR_03604,A (Control),0,90.43,7,1
USR_03605,A (Control),0,16.58,5,2
USR_03606,A (Control),0,82.87,6,5
USR_03607,A (Control),0,36.17,4,0
USR_03608,A (Control),0,92.44,4,1
USR_03609,A (Control),0,59.47,5,2
USR_03610,A (Control),0,16.38,8,2
USR_03611,A (Control),0,100.26,4,2
USR_03612,A (Control),0,24.56,4,2
USR_03613,A (Control),0,34.93,6,1
USR_03614,A (Control),0,114.69,5,3
USR_03615,A (Control),0,47.72,6,2
USR_03616,A (Control),0,33.87,4,1
USR_03617,A (Control),0,41.16,4,4
USR_03618,A (Control),0,33.36,4,2
USR_03619,A (Control),0,71.7,4,2
USR_03620,A (Control),0,34.09,3,2
USR_03621,A (Control),0,42.13,5,2
USR_03622,A (Control),0,62.71,3,2
USR_03623,A (Control),0,58.34,4,1
USR_03624,A (Control),0,26.12,5,1
USR_03625,A (Control),0,72.25,4,2
USR_03626,A (Control),0,29.83,4,3
USR_03627,A (Control),0,19.65,6,0
USR_03628,A (Control),0,9.52,3,2
USR_03629,A (Control),0,38.32,2,0
USR_03630,A (Control),0,11.48,8,3
USR_03631,A (Control),0,23.44,4,2
USR_03632,A (Control),0,42.86,5,2
USR_03633,A (Control),0,87.09,6,2
USR_03634,A (Control),0,35.59,1,0
USR_03635,A (Control),0,13.76,4,4
USR_03636,A (Control),0,40.23,6,3
USR_03637,A (Control),0,85.01,3,0
USR_03638,A (Control),0,35.01,6,0
USR_03639,A (Control),1,96.27,7,2
USR_03640,A (Control),0,42.69,3,1
USR_03641,A (Control),0,67.67,4,2
USR_03642,A (Control),1,50.09,2,3
USR_03643,A (Control),0,93.43,4,3
USR_03644,A (Control),0,141.99,7,3
USR_03645,A (Control),0,30.92,9,4
USR_03646,A (Control),0,48.18,4,2
USR_03647,A (Control),0,87.05,4,1
USR_03648,A (Control),1,51.24,5,3
USR_03649,A (Control),0,9.08,7,1
USR_03650,A (Control),0,35.4,4,1
USR_03651,A (Control),1,50.95,5,5
USR_03652,A (Control),0,109.25,8,3
USR_03653,A (Control),0,46.45,5,2
USR_03654,A (Control),1,22.25,7,4
USR_03655,A (Control),0,51.75,5,3
USR_03656,A (Control),0,102.6,5,1
USR_03657,A (Control),0,27.47,6,3
USR_03658,A (Control),0,30.12,4,0
USR_03659,A (Control),0,27.79,3,0
